ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
10333,31,90,5,2795,11/18/2004 0:00,Shipped,4,11,2004,Vintage Cars,101,S18_2949,Mini Wheels Co.,6505555787,5557 North Pendale Street,,San Francisco,CA,,USA,NA,Murphy,Julie,Small
10347,48,100,9,4814,11/29/2004 0:00,Shipped,4,11,2004,Vintage Cars,101,S18_2949,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium
10357,41,87,6,3572,2004/10/12,Shipped,4,12,2004,Vintage Cars,101,S18_2949,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium
10369,42,100,1,4581,1/20/2005 0:00,Shipped,1,1,2005,Vintage Cars,101,S18_2949,Collectables For Less Inc.,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,NA,Nelson,Allen,Medium
10381,41,100,8,4320,2/17/2005 0:00,Shipped,1,2,2005,Vintage Cars,101,S18_2949,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,NA,Brown,Julie,Medium
10391,32,45,6,1448,2005/09/03,Shipped,1,3,2005,Vintage Cars,101,S18_2949,"Anna'S Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small
10423,10,88,1,881,5/30/2005 0:00,In Process,2,5,2005,Vintage Cars,101,S18_2949,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Small
10103,35,57,14,2011,1/29/2003 0:00,Shipped,1,1,2003,Vintage Cars,62,S18_2957,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Small
10111,28,64,2,1801,3/25/2003 0:00,Shipped,1,3,2003,Vintage Cars,62,S18_2957,Mini Wheels Co.,6505555787,5557 North Pendale Street,,San Francisco,CA,,USA,NA,Murphy,Julie,Small
10126,46,74,14,3390,5/28/2003 0:00,Shipped,2,5,2003,Vintage Cars,62,S18_2957,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Medium
10139,20,71,3,1424,7/16/2003 0:00,Shipped,3,7,2003,Vintage Cars,62,S18_2957,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small
10150,30,50,11,1499,9/19/2003 0:00,Shipped,3,9,2003,Vintage Cars,62,S18_2957,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Small
10163,48,70,4,3358,10/20/2003 0:00,Shipped,4,10,2003,Vintage Cars,62,S18_2957,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,NA,Hernandez,Maria,Medium
10173,28,54,2,1504,2003/05/11,Shipped,4,11,2003,Vintage Cars,62,S18_2957,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small
10183,39,68,11,2655,11/13/2003 0:00,Shipped,4,11,2003,Vintage Cars,62,S18_2957,"Classic Gift Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,71270,USA,NA,Cervantes,Francisca,Small
10193,24,52,3,1244,11/21/2003 0:00,Shipped,4,11,2003,Vintage Cars,62,S18_2957,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Small
10206,28,67,9,1889,2003/05/12,Shipped,4,12,2003,Vintage Cars,62,S18_2957,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,NA,Tannamuri,Yoshi,Small
10215,31,59,6,1820,1/29/2004 0:00,Shipped,1,1,2004,Vintage Cars,62,S18_2957,West Coast Collectables Co.,3105553722,3675 Furth Circle,,Burbank,CA,94019,USA,NA,Thompson,Steve,Small
10228,45,64,5,2867,2004/10/03,Shipped,1,3,2004,Vintage Cars,62,S18_2957,Cambridge Collectables Co.,6175555555,4658 Baden Av.,,Cambridge,MA,51247,USA,NA,Tseng,Kyung,Small
10244,24,58,3,1394,4/29/2004 0:00,Shipped,2,4,2004,Vintage Cars,62,S18_2957,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10257,49,54,3,2632,6/14/2004 0:00,Shipped,2,6,2004,Vintage Cars,62,S18_2957,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA,Frick,Sue,Small
10269,32,63,1,2019,7/16/2004 0:00,Shipped,3,7,2004,Vintage Cars,62,S18_2957,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Small
10280,43,69,5,2955,8/17/2004 0:00,Shipped,3,8,2004,Vintage Cars,62,S18_2957,Amica Models & Co.,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,Accorti,Paolo,Small
10291,37,51,14,1872,2004/08/09,Shipped,3,9,2004,Vintage Cars,62,S18_2957,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Small
10304,24,65,9,1559,2004/11/10,Shipped,4,10,2004,Vintage Cars,62,S18_2957,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",,Versailles,,78000,France,EMEA,Tonini,Daniel,Small
10312,35,54,6,1880,10/21/2004 0:00,Shipped,4,10,2004,Vintage Cars,62,S18_2957,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small
10322,41,30,13,1225,2004/04/11,Shipped,4,11,2004,Vintage Cars,62,S18_2957,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,NA,Young,Valarie,Small
10332,26,100,17,2979,11/17/2004 0:00,Shipped,4,11,2004,Vintage Cars,62,S18_2957,"Av Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small
10347,34,65,10,2209,11/29/2004 0:00,Shipped,4,11,2004,Vintage Cars,62,S18_2957,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small
10357,49,71,5,3458,2004/10/12,Shipped,4,12,2004,Vintage Cars,62,S18_2957,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium
10369,28,44,6,1238,1/20/2005 0:00,Shipped,1,1,2005,Vintage Cars,62,S18_2957,Collectables For Less Inc.,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,NA,Nelson,Allen,Small
10381,40,68,4,2723,2/17/2005 0:00,Shipped,1,2,2005,Vintage Cars,62,S18_2957,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,NA,Brown,Julie,Small
10392,37,60,3,2219,2005/10/03,Shipped,1,3,2005,Vintage Cars,62,S18_2957,Mini Auto Werke,7675-3555,Kirchgasse 6,,Graz,,8010,Austria,EMEA,Mendel,Roland,Small
10423,31,54,3,1665,5/30/2005 0:00,In Process,2,5,2005,Vintage Cars,62,S18_2957,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Small
10106,41,83,18,3421,2/17/2003 0:00,Shipped,1,2,2003,Ships,86,S18_3029,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium
10119,21,89,9,1879,4/28/2003 0:00,Shipped,2,4,2003,Ships,86,S18_3029,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Small
10130,40,96,2,3854,6/16/2003 0:00,Shipped,2,6,2003,Ships,86,S18_3029,Auto-Moto Classics Inc.,6175558428,16780 Pompton St.,,Brickhaven,MA,58339,USA,NA,Taylor,Leslie,Medium
10143,46,75,13,3443,2003/10/08,Shipped,3,8,2003,Ships,86,S18_3029,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,NA,Tam,Wing C,Medium
10155,44,79,11,3482,2003/06/10,Shipped,4,10,2003,Ships,86,S18_3029,"Toys Of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Medium
10167,46,73,7,3364,10/23/2003 0:00,Cancelled,4,10,2003,Ships,86,S18_3029,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Medium
10178,41,82,10,3351,2003/08/11,Shipped,4,11,2003,Ships,86,S18_3029,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,,Toulouse,,31000,France,EMEA,Roulet,Annette,Medium
10186,32,89,7,2863,11/14/2003 0:00,Shipped,4,11,2003,Ships,86,S18_3029,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,,London,,WA1 1DP,UK,EMEA,Hardy,Thomas,Small
10197,46,88,4,4036,11/26/2003 0:00,Shipped,4,11,2003,Ships,86,S18_3029,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,Medium
10209,28,100,6,2818,2004/09/01,Shipped,1,1,2004,Ships,86,S18_3029,"Men 'R' Us Retailers, Ltd.",2155554369,6047 Douglas Av.,,Los Angeles,CA,,USA,NA,Chandler,Michael,Small
10222,49,95,10,4636,2/19/2004 0:00,Shipped,1,2,2004,Ships,86,S18_3029,Collectable Mini Designs Co.,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,NA,Thompson,Valarie,Medium
10248,21,74,1,1554,2004/07/05,Cancelled,2,5,2004,Ships,86,S18_3029,Land Of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,NA,Yu,Kwai,Small
10262,32,84,15,2698,6/24/2004 0:00,Cancelled,2,6,2004,Ships,86,S18_3029,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10273,34,98,2,3334,7/21/2004 0:00,Shipped,3,7,2004,Ships,86,S18_3029,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Medium
10283,21,98,4,2059,8/20/2004 0:00,Shipped,3,8,2004,Ships,86,S18_3029,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth,Small
10296,21,96,13,2023,9/15/2004 0:00,Shipped,3,9,2004,Ships,86,S18_3029,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,,Munich,,80686,Germany,EMEA,Donnermeyer,Michael,Small
10307,31,83,7,2587,10/14/2004 0:00,Shipped,4,10,2004,Ships,86,S18_3029,"Classic Gift Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,71270,USA,NA,Cervantes,Francisca,Small
10316,21,95,15,1987,2004/01/11,Shipped,4,11,2004,Ships,86,S18_3029,Giftsbymail.Co.Uk,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Small
10327,25,46,5,1147,2004/10/11,Resolved,4,11,2004,Ships,86,S18_3029,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Small
10338,28,83,3,2312,11/22/2004 0:00,Shipped,4,11,2004,Ships,86,S18_3029,Royale Belge,(071) 23 67 2555,"Boulevard Tirou, 255",,Charleroi,,B-6000,Belgium,EMEA,Cartrain,Pascale,Small
10350,43,65,6,2794,2004/02/12,Shipped,4,12,2004,Ships,86,S18_3029,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10373,22,87,5,1908,1/31/2005 0:00,Shipped,1,1,2005,Ships,86,S18_3029,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Small
10386,37,93,5,3441,2005/01/03,Resolved,1,3,2005,Ships,86,S18_3029,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10398,28,72,18,2023,3/30/2005 0:00,Shipped,1,3,2005,Ships,86,S18_3029,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Small
10400,30,75,7,2245,2005/01/04,Shipped,2,4,2005,Ships,86,S18_3029,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA,Frick,Sue,Small
10414,44,74,1,3255,2005/06/05,On Hold,2,5,2005,Ships,86,S18_3029,Gifts4Allages.Com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,NA,Yoshido,Juri,Medium
10103,25,100,13,2540,1/29/2003 0:00,Shipped,1,1,2003,Vintage Cars,104,S18_3136,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Small
10111,43,100,1,4818,3/25/2003 0:00,Shipped,1,3,2003,Vintage Cars,104,S18_3136,Mini Wheels Co.,6505555787,5557 North Pendale Street,,San Francisco,CA,,USA,NA,Murphy,Julie,Medium
10126,30,97,13,2922,5/28/2003 0:00,Shipped,2,5,2003,Vintage Cars,104,S18_3136,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Small
10139,20,90,2,1801,7/16/2003 0:00,Shipped,3,7,2003,Vintage Cars,104,S18_3136,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small
10150,26,100,10,2804,9/19/2003 0:00,Shipped,3,9,2003,Vintage Cars,104,S18_3136,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Small
10163,40,100,3,4901,10/20/2003 0:00,Shipped,4,10,2003,Vintage Cars,104,S18_3136,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,NA,Hernandez,Maria,Medium
10173,31,89,1,2759,2003/05/11,Shipped,4,11,2003,Vintage Cars,104,S18_3136,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small
10183,22,100,10,2488,11/13/2003 0:00,Shipped,4,11,2003,Vintage Cars,104,S18_3136,"Classic Gift Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,71270,USA,NA,Cervantes,Francisca,Small
10193,23,100,2,2770,11/21/2003 0:00,Shipped,4,11,2003,Vintage Cars,104,S18_3136,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Small
10206,30,100,8,3581,2003/05/12,Shipped,4,12,2003,Vintage Cars,104,S18_3136,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,NA,Tannamuri,Yoshi,Medium
10215,49,100,5,5285,1/29/2004 0:00,Shipped,1,1,2004,Vintage Cars,104,S18_3136,West Coast Collectables Co.,3105553722,3675 Furth Circle,,Burbank,CA,94019,USA,NA,Thompson,Steve,Medium
10228,31,100,4,3182,2004/10/03,Shipped,1,3,2004,Vintage Cars,104,S18_3136,Cambridge Collectables Co.,6175555555,4658 Baden Av.,,Cambridge,MA,51247,USA,NA,Tseng,Kyung,Medium
10244,29,100,2,3341,4/29/2004 0:00,Shipped,2,4,2004,Vintage Cars,104,S18_3136,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10257,37,85,2,3138,6/14/2004 0:00,Shipped,2,6,2004,Vintage Cars,104,S18_3136,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA,Frick,Sue,Medium
10270,38,100,11,4775,7/19/2004 0:00,Shipped,3,7,2004,Vintage Cars,104,S18_3136,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium
10280,29,100,4,3006,8/17/2004 0:00,Shipped,3,8,2004,Vintage Cars,104,S18_3136,Amica Models & Co.,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,Accorti,Paolo,Medium
10291,23,100,13,2866,2004/08/09,Shipped,3,9,2004,Vintage Cars,104,S18_3136,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Small
10304,26,86,8,2233,2004/11/10,Shipped,4,10,2004,Vintage Cars,104,S18_3136,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",,Versailles,,78000,France,EMEA,Tonini,Daniel,Small
10312,38,100,5,4457,10/21/2004 0:00,Shipped,4,10,2004,Vintage Cars,104,S18_3136,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium
10322,48,47,7,2258,2004/04/11,Shipped,4,11,2004,Vintage Cars,104,S18_3136,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,NA,Young,Valarie,Small
10332,40,40,18,1592,11/17/2004 0:00,Shipped,4,11,2004,Vintage Cars,104,S18_3136,"Av Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small
10347,45,100,11,4948,11/29/2004 0:00,Shipped,4,11,2004,Vintage Cars,104,S18_3136,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium
10357,44,100,4,5161,2004/10/12,Shipped,4,12,2004,Vintage Cars,104,S18_3136,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium
10369,21,94,5,1979,1/20/2005 0:00,Shipped,1,1,2005,Vintage Cars,104,S18_3136,Collectables For Less Inc.,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,NA,Nelson,Allen,Small
10381,35,100,5,4288,2/17/2005 0:00,Shipped,1,2,2005,Vintage Cars,104,S18_3136,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,NA,Brown,Julie,Medium
10392,29,87,2,2521,2005/10/03,Shipped,1,3,2005,Vintage Cars,104,S18_3136,Mini Auto Werke,7675-3555,Kirchgasse 6,,Graz,,8010,Austria,EMEA,Mendel,Roland,Small
10423,21,85,2,1781,5/30/2005 0:00,In Process,2,5,2005,Vintage Cars,104,S18_3136,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Small
10105,22,100,11,3065,2003/11/02,Shipped,1,2,2003,Vintage Cars,136,S18_3140,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Medium
10117,26,100,5,3551,4/16/2003 0:00,Shipped,2,4,2003,Vintage Cars,136,S18_3140,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Medium
10128,41,100,2,5544,2003/06/06,Shipped,2,6,2003,Vintage Cars,136,S18_3140,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10142,47,100,8,6034,2003/08/08,Shipped,3,8,2003,Vintage Cars,136,S18_3140,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium
10153,31,100,7,3642,9/28/2003 0:00,Shipped,3,9,2003,Vintage Cars,136,S18_3140,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10166,43,100,2,6931,10/21/2003 0:00,Shipped,4,10,2003,Vintage Cars,136,S18_3140,Fungiftideas.Com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,NA,Benitez,Violeta,Medium
10177,23,100,9,3676,2003/07/11,Shipped,4,11,2003,Vintage Cars,136,S18_3140,Caf Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",,Madrid,,28023,Spain,EMEA,Fernandez,Jesus,Medium
10185,28,100,9,3442,11/14/2003 0:00,Shipped,4,11,2003,Vintage Cars,136,S18_3140,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,NA,Tam,Wing C,Medium
10196,49,100,1,6894,11/26/2003 0:00,Shipped,4,11,2003,Vintage Cars,136,S18_3140,Super Scale Inc.,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,NA,Murphy,Leslie,Medium
10208,24,100,9,2622,2004/02/01,Shipped,1,1,2004,Vintage Cars,136,S18_3140,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Small
10221,33,100,3,4417,2/18/2004 0:00,Shipped,1,2,2004,Vintage Cars,136,S18_3140,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Medium
10232,22,100,6,3606,3/20/2004 0:00,Shipped,1,3,2004,Vintage Cars,136,S18_3140,Giftsbymail.Co.Uk,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Medium
10248,32,100,12,3803,2004/07/05,Cancelled,2,5,2004,Vintage Cars,136,S18_3140,Land Of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,NA,Yu,Kwai,Medium
10273,40,100,13,5026,7/21/2004 0:00,Shipped,3,7,2004,Vintage Cars,136,S18_3140,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Medium
10282,43,100,1,6696,8/20/2004 0:00,Shipped,3,8,2004,Vintage Cars,136,S18_3140,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium
10293,24,100,4,2819,2004/09/09,Shipped,3,9,2004,Vintage Cars,136,S18_3140,Amica Models & Co.,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,Accorti,Paolo,Small
10306,32,100,9,3759,10/14/2004 0:00,Shipped,4,10,2004,Vintage Cars,136,S18_3140,"Av Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium
10314,20,100,1,2732,10/22/2004 0:00,Shipped,4,10,2004,Vintage Cars,136,S18_3140,Heintze Collectables,86 21 3555,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,Small
10325,24,69,9,1659,2004/05/11,Shipped,4,11,2004,Vintage Cars,136,S18_3140,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Small
10336,48,100,12,5778,11/20/2004 0:00,Shipped,4,11,2004,Vintage Cars,136,S18_3140,"La Corne D'Abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,EMEA,Bertrand,Marie,Medium
10350,44,100,1,5191,2004/02/12,Shipped,4,12,2004,Vintage Cars,136,S18_3140,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10372,28,100,3,3863,1/26/2005 0:00,Shipped,1,1,2005,Vintage Cars,136,S18_3140,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Medium
10383,24,62,9,1476,2/22/2005 0:00,Shipped,1,2,2005,Vintage Cars,136,S18_3140,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10396,33,100,2,5274,3/23/2005 0:00,Shipped,1,3,2005,Vintage Cars,136,S18_3140,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium
10414,41,100,12,4872,2005/06/05,On Hold,2,5,2005,Vintage Cars,136,S18_3140,Gifts4Allages.Com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,NA,Yoshido,Juri,Medium
10104,23,100,13,4557,1/31/2003 0:00,Shipped,1,1,2003,Classic Cars,169,S18_3232,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10109,46,100,5,8257,2003/10/03,Shipped,1,3,2003,Classic Cars,169,S18_3232,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,NA,Hernandez,Rosa,Large
10114,48,100,4,8209,2003/01/04,Shipped,2,4,2003,Classic Cars,169,S18_3232,"La Corne D'Abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,EMEA,Bertrand,Marie,Large
10122,25,100,3,3599,2003/08/05,Shipped,2,5,2003,Classic Cars,169,S18_3232,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,Lebihan,Laurence,Medium
10127,22,100,15,3837,2003/03/06,Shipped,2,6,2003,Classic Cars,169,S18_3232,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Jeff,Medium
10136,41,100,3,8332,2003/04/07,Shipped,3,7,2003,Classic Cars,169,S18_3232,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,,Toulouse,,31000,France,EMEA,Roulet,Annette,Large
10141,34,100,9,4837,2003/01/08,Shipped,3,8,2003,Classic Cars,169,S18_3232,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,Medium
10148,32,100,14,5419,2003/11/09,Shipped,3,9,2003,Classic Cars,169,S18_3232,"Anna'S Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium
